id;name;email;phone_number;birth_date;sex;passport;country_code;address;account_creation;pay_method;account_status
FredAlves1425;Frederico de Alves;fredalves1425@li3.pt;;1981/04/04;M;LU836172;PT;Travessa Jorge Amorim, 534533-503 Torres Vedras;2020/08/19 14:06:48;cash;active
NúrCardoso690;Núria Cardoso;núrcardoso690@li3.pt;(351) 920 673 793;16/06/2002;F;HW529893;PT;R. de Maceda, 564258-577 Tondela;2018/09/25 20:44:15;cash;active
LourOliveira697;;louroliveira697@li3.pt;(351) 933 222 518;1969/04/11;M;TC429263;PT;Av dos Corvos, 215638-563 Póvoa de Santa Iria;2012/12/28 03:12:14;cash;active
BryNascimento1255;Bryan Nascimento;brynascimento1255@li3.pt;(351) 931415280;1986/02/15;M;HL420463;PT;Alameda de Vicente, 692848-930 Odivelas;2018/12/19 12:35:20;debit_card;HL420463
RaqLeal1234;Raquel Leal;raqleal1234@li3.pt;(351) 931 221 270;1985/03/11;F;PQ559146;PT;Travessa do Rego Lameiro, 87502-746 São Mamede de Infesta;2012/11/19 03:38:14;;active
EduMartins948;Eduarda Martins;edumartins948@li3.pt;932090944;1976/06/21;F;;PT;Avenida Assunção, 957798-141 Santana;2013/08/17 23:36:43;cash;active
MéMonteiro537;Mélanie Monteiro;mémonteiro537@li3.pt;272526378;1986/10/13;F;LW571436;PT;Largo Arquitecto Carlos Ramos, S/N7721-905 Seixal;2012/02/26 06:41:44;;ACTIVE
KyaGuerreiro1969;Kyara de Guerreiro;kyaguerreiro1969@li3.pt;224161134;1993/02/19;F;XS892320;PT;;2016/04/17 05:59:13;debit_card;active
Petra-ÍriLeal;Petra-Íris Leal;petra-írileal@li3.pt;962215630;1969/04/20;F;LG659687;PT;Travessa dos Estorninhos, 714906-147 Amarante;;credit_card;Active
FáGaspar646;Fábio Gaspar;fágaspar646@li3.pt;;1987/08/08;M;ZD030210;PT;Avenida de Correia, 105596-218 Santa Maria da Feira;2013/12/12 00:44:50;credit_card;active
VítMacedo242;Vítor Macedo;vítmacedo242@li3.pt;(351) 277468974;1959/06/28;M;OY957912;PT;R. de Santana, 723609-817 Albufeira;2016/08/08 21:05:50;;active
CéMorais1006;César Morais;cémorais1006@li3.pt;(351) 916784440;1958/03/12;M;IP483184;PT;;2016/01/27 00:45:46;credit_card;active
FábMarques1333;Fábio Marques;fábmarques1333@li3.pt;(351) 969 223 589;1965/04/14;M;DY306261;PT;Travessa das Fontainhas, 2437751-575 Beja;2014/08/04 16:41:17;cash;DY306261
ÁlvarPaiva-Azevedo;Álvaro Paiva-Azevedo;álvarpaiva-azevedo@li3.pt;(351) 961085403;1961|10|31;M;HN279156;PT;Travessa de Matias, 313054-758 Vila Nova de Gaia;2015/02/10 20:05:24;debit_card;active
;Mélanie Machado;mélmachado2020@li3.pt;(351) 939 581 372;2001/06/11;F;LS894917;PT;Largo de Assunção, S/N4926-895 Almeirim;2015/02/14 17:25:56;debit_card;active
MGaspar32;Martim da Gaspar;mgaspar32@li3.pt;(351) 915039130;1975/01/17;M;DK001674;PT;Rua Luna Matias, 6421972-252 Abrantes;04:02:11 AM/16/06/2010;cash;active
;Gabriela Barbosa;gabarbosa998@li3.pt;(351) 916 689 707;2002/12/31;F;XS547879;PT;R. Alexandre Alves, 8747797-905 Caldas da Rainha;2017/09/01 16:13:57;debit_card;active
RSá634;Renato Sá;rsá634atli3.pt;(351) 924 371 043;1997/01/01;M;JW956158;PT;Avenida de Guerreiro, 438238-181 Barreiro;2012/05/10 20:47:03;cash;active
LPereira-Nunes532;;lpereira-nunes532@li3.pt;913256198;1981/12/22;M;JP851300;PT;Av Ribeiro, S/N1434-507 Fiães;2014/10/19 03:40:31;debit_card;active
VOliveira1858;Valentina Oliveira;voliveira1858@li3.pt;(351) 931233204;1990/03/27;F;HJ052949;PT;R. do Seminário, S/N9998-041 Santo Tirso;2019/04/02 08:44:03;cash;HJ052949
MaMaia694;Matias Maia;mamaia694@li3.pt;923549484;;M;QP392148;PT;R. Gonçalves, 613520-014 Tavira;2018/01/22 02:59:01;debit_card;active
NCoelho637;Nair Coelho;ncoelho637@li3.pt;;1957/04/14;F;ZS893939;PT;Avenida Erika Pereira, 173045-089 Marinha Grande;2016/07/04 09:47:11;debit_card;ACTIVE
MAraújo1144;;maraújo1144@li3.pt;+351969863460;1993/06/26;F;NS264242;PT;Rua Garcia de Orta ao Parque das Nações, 966845-211 Portalegre;2016/09/15 07:37:40;cash;active
LourJesus1432;Lourenço Jesus;lourjesus1432@li3.pt;+351247461006;1973/03/12;M;;PT;Praça Nelson Sousa, 98170-756 Câmara de Lobos;2012/09/07 11:45:57;cash;active
NádOliveira-Leite1743;Nádia Oliveira-Leite;nádoliveira-leite1743@li3.pt;(351) 296177773;1971/12/12;F;VS883992;WWA;Avenida Beatriz Amorim, 1489640-663 Silves;2010/12/28 10:52:15;debit_card;active
;Miriam Henriques;mirhenriques1766@li3.pt;(351) 964 981 750;1986/01/13;F;FP794635;PT;R. António Sérgio, 4442173-351 Moura;2016/11/03 01:33:09;credit_card;active
MiCarneiro1228;Mia Carneiro;micarneiro1228@li3.pt;924415402;2000/06/21;F;UX375668;PT;;2011/01/12 22:32:23;cash;active
SandMelo516;Sandro Melo;sandmelo516@li3.pt;+351267629410;1980/10/26;M;CA997944;K;Alameda David Barbosa, 764424-250 Gafanha da Nazaré;2019/11/06 16:59:44;cash;active
;Vitória Freitas;vitfreitas1421@li3.pt;(351) 964 119 681;1997/03/17;F;IX384329;PT;Praça Mateus Cunha, 714175-316 Santa Comba Dão;2010/05/23 14:56:01;credit_card;active
VitóriaSantos933;Vitória-Gabriela Santos;vitóriasantos933@li3.pt;+351278274633;1981/06/28;F;GO071449;R;Largo de Macedo, 9010341-388 Guarda;2016/09/04 03:48:03;cash;active
VioletMatias889;;violetmatias889@li3.pt;(351) 226 823 699;1956/09/24;F;NJ812074;PT;Av Manuel Ricardo Espírito Santo, 279328-338 Peniche;2016/02/08 21:25:22;credit_card;active
IarCosta1369;Iara Costa;iarcosta1369@li3.pt;(351) 930 293 514;1992/04/03;F;PJ545967;PT;Largo Lourenço Nascimento, 940646-947 Alcácer do Sal;2017|06|28 10:02:49;credit_card;active
VMatias442;Victória Matias;vmatias442@li3.pt;(351) 967 961 811;1972/12/22;F;CQ242472;PT;Praça de Santa Clara, S/N9603-542 Castelo Branco;2018/04/15 14:46:38;;active
BryRodrigues6;Bryan Rodrigues;bryrodrigues6@li3.pt;(351) 939 936 853;1998/02/23;M;FK918031;PT;Largo Leal, 679453-754 Amora;;cash;active
MarMota1657;Mariana Mota;marmota1657@li3.pt;922 989 206;1960/04/02;F;;PT;Rua de Branco, 724878-960 Sacavém;2020/11/06 07:16:56;cash;active
KMorais1519;Kelly Morais;kmorais1519@li3.pt;915 924 386;1985/08/15;;HJ808508;PT;Largo Francisco Amorim, 30672-677 Guimarães;2012/04/09 02:38:43;cash;active
NúRodrigues209;;núrodrigues209@li3.pt;(351) 962 815 648;1962/04/29;F;EN377976;PT;Praça dos Vice-reis, 46121-149 São João da Madeira;2019/03/09 15:05:56;debit_card;active
Fabiana-SarCarvalho;Fabiana-Sara Carvalho;fabiana-sarcarvalho@li3.pt;;2004/04/03;F;CU132659;PT;Alameda de Figueiredo, 164379-686 Abrantes;2016/04/27 16:55:47;credit_card;active
GaspBranco439;Gaspar Branco;gaspbranco439@li3@pt;(351) 205645954;1965/07/17;M;BS586808;PT;Alameda Bento Martins, 8446684-073 Montemor-o-Novo;2016/09/09 00:24:30;cash;active
JuliMonteiro1667;Juliana do Monteiro;julimonteiro1667@li3.pt;(351) 962 371 571;1975/05/07;F;LC476684;PT;;2017/01/04 21:17:22;cash;active
JoãMelo916;João Melo;joãmelo916@li3.pt;+351268903744;2004/09/19;M;FG768220;PT;Praça Vasco Cardoso, 856050-438 Odivelas;2019/07/06 20:02:31;debit_card;FG768220
SSoares-Pinho291;Sofia Soares-Pinho;ssoares-pinho291@li3.pt;+351962219443;1963/03/29;;HC989895;PT;Rua Luísa Fonseca, 600698-519 Mêda;2015/12/03 18:37:17;debit_card;active
RaBarbosa775;Rafael Barbosa;rabarbosa775@li3.pt;924386616;1975/07/17;M;XH785463;PT;;2010/11/17 02:55:42;debit_card;active
LarFonseca-Ribeiro1256;;larfonseca-ribeiro1256@li3.pt;(351) 929 866 902;1969/10/06;F;XZ442123;PT;Av dos Oceanos, 4932925-368 Loures;2019/08/25 12:01:55;credit_card;active
PaMonteiro944;Patrícia da Monteiro;pamonteiro944@li3.pt;934 208 389;25/02/2017;F;OS020104;PT;Travessa de Lourenço, 953008-127 Aveiro;2011/06/09 16:31:05;credit_card;active
;Luís Alves;lualves1950@li3.pt;916411668;1952/09/10;M;GD860399;PT;Alameda Kevin Fernandes, S/N4872-257 Mirandela;2013/10/02 06:22:49;credit_card;active
MicaGomes419;Micael Gomes;micagomes419@li3.pt;(351) 937073212;;M;PE180058;PT;Alameda Vitória Campos, 95557-913 Elvas;2019/09/07 15:47:34;debit_card;active
PAmaral1907;Pedro Amaral;pamaral1907@li3.pt;(351) 962412026;1963/06/30;M;YS300695;PT;;2012/12/25 00:13:02;credit_card;active
;Filipa Henriques;filiphenriques551@li3.pt;(351) 930 148 713;1999/01/17;F;DF843850;PT;Alameda Isabel Castro, S/N1800-123 Caldas da Rainha;2014/05/25 06:16:06;cash;active
FilipMendes796;Filipa Mendes;filipme;(351) 936968932;1962/02/23;F;MK173343;PT;Rua da Nau Catrineta, 941524-629 Silves;2013/05/03 22:16:34;credit_card;active
CaLeal120;Carlota-Lara Leal;caleal120@li3.pt;(351) 937 191 889;1980/04/21;F;CJ607519;PT;Alameda de Rocha, 68077-870 Vila Real;2018/02/07 15:43:38;;active
FrancMiranda513;Francisca Miranda;francmiranda513@li3.pt;(351) 258049740;1969/08/29;F;QI980015;PT;Alameda das Mimosas, 972526-050 São Mamede de Infesta;;credit_card;active
;Yara Soares;ysoares1241@li3.pt;(351) 253 785 721;1962/10/06;F;MU721211;PT;Largo Miriam Pinto, 650114-891 Matosinhos;2012/08/07 14:21:38;debit_card;active
CláuSimões1958;Cláudio Simões;cláusimões1958@li3.pt;(351) 206533525;2001/02/07;M;VD087161;PT;;2020/01/03 19:20:06;debit_card;active
MarBorges630;;marborges630@li3.pt;(351) 921290700;1953/04/16;F;XC942215;PT;Praça de Pires, 239051-062 Peniche;2018/04/23 15:49:20;debit_card;active
MafalNascimento611;Mafalda Nascimento;mafalnascimento611@li3@pt;+351935727876;1951/09/02;F;PX948546;PT;Rua de Teixeira, 757108-710 Quarteira;2013/04/05 19:04:53;credit_card;active
MaMoreira1450;;mamoreira1450@li3.pt;966667439;1967/12/20;M;MH230084;PT;Rua de Moura, 650091-585 Santa Cruz;2020/12/03 20:36:26;cash;active
BrBranco1841;Bryan Branco;brbranc;(351) 918300524;1971/06/07;M;QL133289;PT;R. Alves, 486373-584 Montijo;2012/07/27 09:32:34;credit_card;active
GabriePacheco1273;;gabriepacheco1273@li3.pt;(351) 937 891 819;1992/04/09;F;WG865036;PT;Travessa Mahatma Gandhi, 449585-170 Alcobaça;2015/01/02 13:47:17;debit_card;active
GaspaPinheiro1337;Gaspar Pinheiro;gaspapinheiro1337@li3.pt;;1984/05/05;M;AQ009290;PT;Avenida Tavares, 651565-359 Valbom;2012/02/22 07:14:29;debit_card;active
ConstaLourenço453;Constança Lourenço;constalourenço453@li3.pt;938 006 618;1979|10|31;F;IV697958;PT;R. de Miranda, 422716-454 Vila Real;2014/09/30 10:51:20;cash;active
DuartGuerreiro1274;Duarte Guerreiro;duartguerreiro1274@li3.pt;(351) 936 756 039;1957/04/07;M;YQ373104;PT;Av Tiago Cruz, 68013-377 Seia;2015|01|06 02:34:13;cash;active
SalvLeite1255;Salvador Leite;salvleite1255@li3@pt;(351) 931888123;1974/02/24;M;NC476755;PT;Praça Valentina Mota, 947623-284 Valbom;2014/04/25 10:18:43;credit_card;active
DieMota1482;Diego Mota;diemota1482@li3.pt;+351932874054;1950/04/01;M;UV249786;PT;Rua dos Olivais, 6059818-718 Abrantes;06/07/2013;cash;active
NelsoLeite1171;Nelson Leite;nelsoleite1171@li3.pt;(351) 960 595 625;1997/10/02;M;CA783809;PT;;2010/04/29 08:05:45;debit_card;active
DiaCastro73;Diana do Castro;diacastro73@li3.pt;(351) 968 216 086;2002/01/05;F;CO258007;PT;Alameda Daniel Domingues, S/N3310-003 Cantanhede;;debit_card;active
Melissa-EFonseca510;Melissa-Erica Fonseca;melissa-efonseca510@li3.pt;+351964704248;07:40:24 AM/23/03/2020;F;BK479743;PT;Avenida de Serrúbia, 62696-081 Figueira da Foz;2010/10/29 12:01:09;cash;active
TatiaAbreu582;Tatiana Abreu;tatiaabreu582@li3.pt;;1953/07/04;F;JW958720;PT;R. dos Pinheiros ao Parque das Nações, 63579-822 Elvas;2019/01/22 21:39:41;credit_card;active
LeandAbreu-Nascimento1648;Leandro Abreu-Nascimento;leandabreu-nascimento1648@li3.pt;(351) 923774905;1958/09/24;M;;PT;Largo Íris Araújo, 5790008-508 Barcelos;2020/04/07 23:55:31;credit_card;active
BeatriReis678;Beatriz da Reis;beatrireis678@li3.pt;(351) 916034830;2001/12/14;F;HP100953;PT;Travessa Sebastião Correia, 6331093-731 Póvoa de Santa Iria;2015/04/30 19:42:24;;Inactive
GaspNogueira1574;Gaspar Nogueira;gaspnogueira1574@li3.pt;(351) 969401138;03:28:29 PM/23/03/2012;M;LF923783;PT;Rua do Barcal, 89649-977 Albufeira;2012/10/20 15:46:43;debit_card;active
RenatNascimento1951;Renata Nascimento;renatnascimento1951.li3.pt;(351) 938 959 871;1991/04/14;F;VJ268400;PT;Largo dos Pinheiros, 801703-318 Câmara de Lobos;2019/02/10 11:31:39;credit_card;active
;Sebastião Faria;sebasfaria700@li3.pt;257912963;2001/07/18;M;FM270038;PT;Praça de Gondomar, 416142-305 Porto Santo;2016/11/09 15:30:33;credit_card;inactive
JorSousa1590;Jorge Sousa;jorsousa1590@li3.pt;(351) 912 594 829;2005/05/31;M;SF502722;X;Rua do Dr. Antunes Guimarães, 668485-572 Montemor-o-Novo;2013/09/06 07:58:31;debit_card;inactive
AdriAndrade1229;Adriana Andrade;adriandrade1229atli3.pt;(351) 960036424;1977/05/18;F;JA392668;PT;Avenida Fernando Pessa, 35282-778 Mangualde;2012/08/09 21:58:41;cash;active
;Ângelo Valente;ângelvalente1394@li3.pt;(351) 920968222;1987/12/31;M;SC574098;PT;R. Rúben Mendes, 341012-483 Vale de Cambra;2015/07/23 13:51:55;debit_card;active
ARocha661;André da Rocha;arocha661@li3.pt;(351) 961 180 770;1998/09/26;M;CC529258;K;Avenida de Martins, 820378-089 Almada;2013/04/17 03:07:23;credit_card;active
GiFigueiredo-Valente;Gil Figueiredo-Valente;gifigueiredo-valente@li3.pt;(351) 913240444;1955/10/31;M;OJ440735;PT;Travessa de Nogueira, 886851-893 Estarreja;2010/07/06~05:55:25;cash;active
WilMelo-Neto;William Melo-Neto;wilmelo-neto@li3.pt;(351) 969729545;09:07:25 PM/18/10/2006;M;PV573323;PT;Av Esteves, 824076-994 Oliveira de Azeméis;2018/05/22 05:04:15;debit_card;active
TomSantos1720;Tomé Santos;tomsantos1720@li3.pt;(351) 968 089 252;1991/10/18;M;YE192824;PT;Av de Tavares, 308340-172 Silves;2020/03/08 20:46:56;;active
GuilherVicente941;;guilhervicente941@li3.pt;(351) 910677388;1972/01/05;M;PR670460;PT;Rua José Matos, S/N7167-701 Pinhel;2014/09/09 07:07:56;debit_card;active
MélaBranco1582;;mélabranco1582@li3.pt;224165020;1964/06/26;F;GM360846;PT;Largo das Pirogas, 105482-338 Entroncamento;2010/01/09 08:35:34;credit_card;Active
JulianLopes960;Juliana Lopes;julianlopes960@li3.pt;+351932851786;1977/03/30;F;EU230476;PT;;2011/10/23 01:59:40;debit_card;inactive
NáSimões819;Nádia Simões;násimões819@li3.pt;;1950/02/19;F;FH089790;PT;R. Branco, S/N0268-679 Santa Comba Dão;2013/01/05 15:40:23;cash;active
BrPinho1222;Bryan Pinho;brpinho1222@li3.pt;;1953/10/05;M;WW401241;PT;Av Lia Vaz, 786555-116 Vila do Conde;2019/08/01 19:42:04;debit_card;active
;Leonardo Sousa-Barbosa;lsousa-barbosa1024@li3.pt;(351) 933 402 427;1980/04/02;M;GU783923;PT;Praça do Cidral de Cima, 390964-521 Vila Nova de Gaia;2015/02/28 16:35:49;credit_card;active
RicaHenriques-Pinto681;Ricardo Henriques-Pinto;ricahenriques-pinto681@li3.pt;(351) 240315217;1985/05/18;M;SN858911;PT;Largo Carneiro, 529784-763 Penafiel;2017/12/10 17:33:33;;active
LMendes1474;;lmendes1474@li3.pt;(351) 919 055 064;2001/11/06;F;BG164420;PT;Avenida Marques, 48589-521 Sines;2015/12/23 14:07:23;debit_card;active
IarLima1351;Iara Lima;iarlima1351@li3.pt;+351929289548;1972/11/17;F;;PT;Av Daniela Leite, 9371054-893 Marinha Grande;2011/04/06 21:38:15;credit_card;active
IsAbreu1234;Ismael do Abreu;isabreu1234@li3.pt;931 431 482;1974/04/19;M;;PT;Av Monteiro, S/N3830-508 Porto;2013/08/20 14:35:10;debit_card;active
AlexandrSousa1816;Alexandre Sousa;alexandrsousa1816@li3.pt;911 978 176;1998/02/09;M;NW627365;PT;Alameda Martins, 88063-143 Montijo;2018/11/27~11:41:13;debit_card;active
NádLopes57;Nádia Lopes;nádlopes57@li3.pt;(351) 962 053 011;;F;FB773470;PT;Av José Domingues dos Santos, 231317-396 Póvoa de Varzim;2017/03/19 05:15:53;debit_card;active
;Leonor Cunha-Garcia;lcunha-garcia141@li3.pt;(351) 923488639;2001/04/11;F;UP838549;PT;Av de José Régio, S/N2630-578 Ourém;2013/10/19 15:29:38;cash;active
ToMonteiro1178;Tomé Monteiro;tomonteiro1178@li3.pt;913170256;1982/04/22;M;TB995287;PT;Travessa Daniela Ramos, 8556435-498 Fafe;;debit_card;active
Iara-FRibeiro;Iara-Flor Ribeiro;iara-fribeiro@li3.pt;(351) 929470882;1984/11/06;F;JA451443;PT;R. de Arnaldo Gama, 34484-458 Albufeira;2018/02/27 19:47:43;debit_card;JA451443
TatiTavares-Jesus;Tatiana Tavares-Jesus;tatitavares-jesus@li3.pt;(351) 939862756;1972/11/16;;MW275046;PT;R. Assunção, 339358-861 Vizela;2017/10/21 04:31:56;debit_card;active
ÍPereira56;Íris Pereira;ípereira56atli3.pt;(351) 916451836;1960/03/19;F;UW757889;PT;Av de Maia, 6214105-385 São Mamede de Infesta;2012/09/05 08:32:36;cash;active
ÉricLourenço-Mendes1053;Érica Lourenço-Mendes;ériclourenço-mendes1053@li3.pt;+351268950163;1989/04/12;F;BJ872181;PT;Alameda Simões, 78730-697 Guimarães;2012/01/14~13:29:08;debit_card;active
LuBrito677;Luísa da Brito;lubrito677@li3.pt;(351) 966456336;1981|05|24;F;RB204438;PT;R. de Borges, 469042-844 Ílhavo;2012/01/18 21:28:21;debit_card;active
ArtuJesus340;Artur Jesus;artujesus340@li3.pt;(351) 928 158 289;1994/03/23;;JP693614;PT;Avenida Pires, S/N7776-504 Vila Nova de Famalicão;2013/01/21 17:58:05;credit_card;active
DaPinto1489;Daniel Pinto;dapinto1489@li3.pt;+351913386040;2003/03/22;M;BA177564;PT;Alameda Ernesto Veiga de Oliveira, S/N0793-104 Gafanha da Nazaré;2019|08|08 16:55:55;credit_card;ACTIVE
AndreTeixeira1680;Andreia Teixeira;andreteixeira1680@li3.pt;(351) 963 340 777;1957/09/01;F;ZD326640;PT;Travessa de Pinto, 5806275-383 Anadia;2016/02/24 07:43:47;;active
BriaMartins1179;Brian Martins;briamartins1179@li3.pt;+351201663129;05:28:35 AM/04/10/2004;M;JU381250;PT;Avenida Lucas Nogueira, 907338-470 Tomar;2020/08/22 08:38:56;debit_card;active
;José Mota;jmota286@li3.pt;(351) 963 220 067;1981/03/12;M;ZH452349;PT;R. Rocha, 71946-677 Vila Franca de Xira;2015/08/29 13:23:00;credit_card;active
LucMoura1366;Luca Moura;lucmoura1366@li3.pt;(351) 929399345;1988/09/01;M;BK319412;PT;Travessa de Fernão de Magalhães, 888294-906 Vila do Conde;;cash;active
DiVaz1530;Diogo Vaz;divaz1530@li3.pt;(351) 926 368 793;1971/08/28;;EI701222;PT;Avenida Carneiro, 196668-361 São Mamede de Infesta;2011/01/07 17:03:10;credit_card;active
FMiranda377;Fábio Miranda;fmiranda377@li3.pt;(351) 936 383 485;2003/05/29;M;;PT;Rua Garcia, 207881-832 Alcácer do Sal;2012/02/23 21:27:40;debit_card;active
HRodrigues-Alves1020;Helena Rodrigues-Alves;hrodrigues-alves1020@li3.pt;;1994/09/13;F;AO069765;PT;Alameda das Canas, 12095-806 Pinhel;2019/05/25 04:29:05;credit_card;active
FPereira1268;Frederico Pereira;fpereira1268@li3.pt;(351) 927 245 115;1998/12/07;M;MK645727;PT;Largo Vicente, 14964-814 Silves;04:27:03 AM/12/12/2018;credit_card;active
Lúcia-MelissSilva1390;Lúcia-Melissa Silva;lúcia-melisssilva1390@li3.pt;(351) 204 252 038;05:58:06 AM/20/08/2018;F;IG357778;PT;Largo Rúben Silva, 729481-504 Vila Nova de Santo André;2020/10/16 05:46:52;cash;active
JoMoreira176;João do Moreira;jomoreira176@li3.pt;+351930307121;2002/12/26;M;QA824603;PT;;2014/04/03 21:25:29;cash;active
RenatSimões1455;Renato Simões;renatsimões1455@li3.pt;(351) 921 650 277;1973/06/25;M;LY501883;PT;R. do Mar, 909628-360 Ribeira Grande;2016/07/22 17:12:30;;active
PFonseca1888;Patrícia Fonseca;pfonseca1888atli3.pt;(351) 928 079 328;1967/06/30;F;DH301755;PT;Av Isabela Guerreiro, 377843-019 Quarteira;2019/01/21 01:58:50;credit_card;active
MárciMatos5;Márcio Matos;márcimatos5@li3.pt;(351) 920109495;1957/05/13;M;;PT;Rua Branco, 10217-883 Alcobaça;2015/08/19 23:42:22;debit_card;active
DavAbreu6;David Abreu;davabreu6@li3.pt;(351) 967490327;1994/12/03;M;KS931743;WHH;Avenida Lourenço, 358561-178 Tavira;2020/12/17 02:50:06;cash;active
IsBatista112;Isaac Batista;isbatista112@li3.pt;(351) 965 274 799;1974/02/02;M;JO268842;PT;Largo Andrade, 324131-156 Vila Real de Santo António;2020/05/18 19:50:44;cash;JO268842
CrisGaspar477;Cristiano Gaspar;crisgaspar477@li3.pt;(351) 966 720 086;1960/08/08;;XX143438;PT;Rua Eduarda Amaral, 98529-045 Miranda do Douro;2018/03/06 06:50:58;cash;ACTIVE
YasmGonçalves972;;yasmgonçalves972@li3.pt;(351) 254 550 015;1958/06/24;F;OI717206;PT;Rua Isabel Pinheiro, S/N5184-214 Espinho;2015/05/25 04:28:59;debit_card;active
JoAlmeida1623;Jorge Almeida;joalmeida1623@li3.pt;934 279 996;1960|04|17;M;UC273675;PT;Rua Melo, 124474-169 Vale de Cambra;2012/03/15 04:02:10;debit_card;active
ÂnDomingues740;Ângela Domingues;ândomingues740@li3.pt;(351) 966 508 365;1994/06/19;F;;PT;R. Freitas, 626359-044 Matosinhos;2011/10/07 14:41:23;debit_card;active
GabriSoares-Torres1257;Gabriela Soares-Torres;gabrisoares-torres1257@li3.pt;(351) 939531107;;F;JS101385;PT;Alameda da Boavista, 927736-045 Quarteira;2014/10/31 12:52:58;debit_card;active
WiMatias120;Wilson Matias;wimatias120@li3.pt;(351) 265 970 006;2004/12/16;M;CU436464;PT;Travessa Dinis Vicente, S/N8533-616 Felgueiras;2014/01/01 07:15:41;;active
GuilhermDomingues444;Guilherme Domingues;guilhermdomingues444@li3.pt;(351) 924 949 152;1950/11/13;M;EM505338;PT;;2013/07/22 15:40:00;credit_card;active
YAraújo1783;Yara de Araújo;yaraújo1783@li3.pt;;1981/04/11;F;FC046893;PT;Alameda Freitas, 19761-920 Torres Vedras;2016/06/30 22:44:45;credit_card;Active
EmBorges657;Ema Borges;emborges657@li3.pt;969299281;1985/08/15;F;;PT;R. Brito, 535505-257 Anadia;2012/07/22 19:52:20;cash;active
JoaquiSimões115;Joaquim Simões;joaquisimões115@li3.pt;(351) 926 249 278;1988/01/07;M;PZ300270;PT;Praça Marco Amaral, 22284-681 Caniço;2019/12/31 12:49:16;;active
BruRamos1949;Bruno Ramos;bruramo;922818642;1978/05/05;M;RS609280;PT;Avenida de Antunes, 73554-145 Lixa;2020/06/04 05:54:20;credit_card;active
RúbCorreia503;Rúben Correia;rúbcorreia503@li3.pt;(351) 215845569;1998/04/25;M;;PT;Avenida de Monteiro, 20057-079 Seixal;2015/01/10 04:14:45;debit_card;active
LariAssunção1616;Larissa do Assunção;lariassunção1616@li3.pt;;1963/02/12;F;RD553104;PT;Largo Ricardo Antunes, 235648-229 Amadora;2020/07/20 22:42:22;cash;active
MafaPinheiro1849;Mafalda Pinheiro;mafapinheiro1849@li3.pt;(351) 929 405 636;1989/11/09;F;OJ662309;PT;Av Vicente Coelho, 471222-936 Loulé;2011/08/25 11:51:36;cash;OJ662309
ReGarcia751;Renata Garcia;regarcia751@li3.pt;925 214 974;1966/10/11;F;SZ481414;PT;Travessa Teixeira, 7863076-144 Seia;2013/12/06 18:56:23;debit_card;SZ481414
AfonsTavares1819;Afonso Tavares;afonstavares1819@li3.pt;961 334 293;2001/07/13;M;CW380537;VQE;Rua Domingues, 8106760-378 Oliveira do Hospital;2015/04/09 23:57:35;debit_card;active
DéborGomes604;Débora Gomes;déborgomes604@li3.pt;(351) 201 929 347;1963/12/27;F;TC735638;PT;Travessa Dinis Coelho, 605077-101 Miranda do Douro;2016/05/22 17:47:56;cash;TC735638
