id;airline;plane_model;total_seats;origin;destination;schedule_departure_date;schedule_arrival_date;real_departure_date;real_arrival_date;pilot;copilot;notes
0000135853;Iberia;Airbus A321;220;MAD;LIS;2022/09/07 04:43:04;2022/09/07 05:58:04;2022/09/07 04:43:04;30/04/2016;Robert Miller;Sarah Davis;
0000135854;Jet2.com;Airbus A321;220;MAN;PRG;2022/11/12 14:16:09;2022/11/12 16:46:09;2022/11/12 20:01:09;2022/11/12 14:16:09;Robert Davis;Jane Taylor;
0000135859;British Airways;Boeing 737;U;LHR;AMS;2023/08/22 15:58:17;2023/08/22 17:08:17;2023/08/22 15:58:17;2023/08/22 18:38:17;Robert Taylor;Sarah Smith;
0000135882;Scandinavian Airlines (SAS);Boeing 737;160;ARN;HEL;2023/01/12 08:36:52;2023/01/12 09:46:52;2023/01/12 08:51:52;2023/01/12 11:31:52;Jane Smith;;
0000135885;Vueling Airlines;Airbus A319;160;BCN;FCO;03/09/2020;2021/05/08 07:21:19;2021/05/08 05:31:19;2021/05/08 09:26:19;Laura Moore;Jane Williams;
0000135923;Ryanair;Boeing 737;189;DUB;BCN;2023/04/22 05:04:03;2023/04/22 07:49:03;2023/04/22 05:04:03;2023/04/22 10:34:03;;David Wilson;
0000135925;Swiss International Air Lines;;140;ZRH;MXP;2021/01/04 16:37:41;2021/01/04 17:22:41;2021/01/04 17:07:41;2021/01/04 18:37:41;Sarah Williams;John Davis;We've reached our maximum altitude for this flight.
0000135928;Scandinavian Airlines (SAS);Boeing 737;V;ARN;hEL;2021/10/04 08:10:18;2021/10/04 09:20:18;2021/10/04 08:10:18;2021/10/04 10:45:18;Jane Smith;Sarah Johnson;
0000135931;Ryanair;;189;DUB;TXL;2021/07/02 10:54:58;2021/07/02 12:54:58;2021/07/02 11:09:58;2021/07/02 15:09:58;Emily Davis;Sarah Williams;
0000135952;Air France;;220;CDG;FCO;2021/10/14 15:22:40;2021/10/14 17:07:40;2021/10/14 15:22:40;2021/10/14 18:52:40;Emily Johnson;Sarah Smith;
0000135959;Transavia;Airbus A320;180;Prague;NCE;2023/01/05 02:44:46;2023/01/05 05:04:46;2023/01/05 02:44:46;2023/01/05 07:24:46;Laura Davis;Robert Davis;
0000135975;British Airways;Boeing 737;150;Rome;AMS;2022/10/08 06:38:49;2022/10/08 07:48:49;2022/10/08 06:38:49;2022/10/08 09:18:49;Robert Taylor;Sarah Smith;Thank you for choosing our airline for your journey.
0000135978;Aeroflot;Airbus A320;250;Prague;TXL;2022/06/07 15:38:13;2022/06/07 18:53:13;2022/06/07 16:23:13;2022/06/07 23:38:13;Jane Moore;Sarah Williams;
0000135979;Scandinavian Airlines (SAS);Boeing 737;160;cph;OSL;2022/11/21 09:13:39;2022/11/21 08:13:39;2022/11/21 08:43:39;2022/11/21 11:13:39;Michael Smith;David Miller;
0000135983;Transavia;Airbus A320;180;AMS;NCE;2022/01/18 02:40:15;2022/01/18 00:20:15;2022/01/18 00:35:15;2022/01/18 05:15:15;Laura Davis;Robert Davis;
0000136002;Swiss International Air Lines;Airbus A319;140;ZRH;MXP;2022/10/21 12:57:18;2022/10/21 13:42:18;2022/10/21 14:27:18;2022/10/21 12:57:18;Sarah Williams;John Davis;Our company invests in the latest aviation technology.
0000136046;Aeroflot;Airbus A320;250;SVO;TXL;2023/08/15 06:29:42;2023/08/15 09:44:42;2023/08/15 13:09:42;2023/08/15 06:34:42;Jane Moore;Sarah Williams;
0000136060;;Airbus A320;180;DUB;LIS;2021/05/21 00:03:11;2021/05/21 03:03:11;2021/05/21 00:18:11;2021/05/21 06:33:11;William Williams;Olivia Johnson;Ground staff is ready to assist with the aircraft's arrival.
;EasyJet;Airbus A320;180;LHR;CDG;2022/03/12 01:38:00;2022/03/12 02:53:00;2022/03/12 01:58:00;2022/03/12 04:28:00;Robert Miller;Laura Smith;
0000136064;Iberia;Airbus A321;220;MAD;LIS;2021/06/15 04:05:33;2021/06/15 05:20:33;2021/06/15 04:05:33;2021/06/15 06:35:33;;Sarah Davis;
0000136081;Ryanair;Boeing 737;189;DUB;London;2022/12/06 07:34:14;2022/12/06 09:34:14;2022/12/06 07:34:14;2022/12/06 12:04:14;Emily Davis;Sarah Williams;
0000136091;Vueling Airlines;Airbus A319;160;BCN;FCO;2023/02/16 16:24:27;2023/02/16 18:14:27;2023/02/16 16:39:27;2023|02|16 20:19:27;Laura Moore;Jane Williams;
0000136105;;Boeing 737;189;DUB;BCN;2021/10/07 13:41:26;2021/10/07 16:26:26;2021/10/07 13:41:26;2021/10/07 19:11:26;Sarah Brown;David Wilson;
0000136113;Alitalia;Boeing 767;280;FCO;ATH;2022/06/05 09:32:19;2022/06/05 11:32:19;2022/06/05 14:12:19;2022/06/05 09:52:19;David Johnson;William Brown;
0000136120;Aeroflot;Airbus A320;250;SVO;TXL;2023/01/22 06:31:38;2023/01/22 09:46:38;2023/01/22 06:31:38;2023/01/22 13:46:38;Jane Moore;;
0000136128;Ryanair;Boeing 737;189;DUB;TXL;2021/04/18 02:40:23;2021/04/18 04:40:23;2021/04/18 02:40:23;2021/04/18 06:55:23;Emily Davis;;We have a rigorous maintenance schedule for our fleet.
0000136177;British Airways;;150;LHR;AMS;2023/08/18 09:47:48;2023/08/18 10:57:48;2023/08/18 10:02:48;2023/08/18 12:42:48;Robert Taylor;Sarah Smith;
0000136178;Transavia;Airbus A320;180;AMS;NCE;2021/07/01 08:42:22;2021/07/01 11:02:22;2021/07/01 08:42:22;2021/07/01 13:27:22;Laura Davis;;The aircraft is performing well today.
0000136211;Alitalia;Boeing 767;280;FCO;ATH;2021/02/17 12:22:25;2021/02/17 14:22:25;2021/02/17 16:27:25;2021/02/17 12:27:25;David Johnson;William Brown;Ground staff is ready to assist with the aircraft's arrival.
0000136217;Austrian Airlines;Airbus A321;220;Rome;MUC;2023/03/18 13:15:07;2023/03/18 14:05:07;2023/03/18 13:15:07;2023/03/18 15:15:07;Michael Johnson;Robert Wilson;
0000136236;Austrian Airlines;;220;VIE;MUC;2022/04/06 03:46:32;2022/04/06 04:36:32;2022/04/06 04:16:32;2022/04/06 06:41:32;Michael Johnson;Robert Wilson;
0000136238;LOT Polish Airlines;;100;WAW;BUD;2023/07/09 07:24:22;2023/07/09 08:39:22;2023/07/09 07:29:22;2023/07/09 09:59:22;Sarah Smith;Robert Miller;Our flight crew communicates well and is cohesive.
;Vueling Airlines;Airbus A319;160;BCN;FCO;2022/02/02 04:44:57;2022/02/02 06:34:57;2022/02/02 05:04:57;2022/02/02 08:44:57;Laura Moore;Jane Williams;
0000136256;Aer Lingus;Airbus A320;180;DUB;LIS;2023/04/07 06:05:48;2023/04/07 09:05:48;2023/04/07 06:35:48;2023/04/07 12:50:48;William Williams;;
0000136258;Ryanair;Boeing 737;189;DUB;TXL;2023/04/07 02:21:02;2023/04/07 00:21:02;2023/04/07 00:36:02;2023/04/07 04:36:02;Emily Davis;Sarah Williams;
0000136263;Aeroflot;Airbus A320;250;SVO;dUbLin;2022/05/12 01:45:52;2022/05/12 05:00:52;2022/05/12 02:00:52;2022/05/12 08:30:52;Jane Moore;Sarah Williams;
0000136273;Turkish Airlines;Airbus A320;200;IST;PRG;2023/04/20 11:56:20;2023/04/20 14:26:20;2023/04/20 11:56:20;2023/04/20 17:41:20;Jane Miller;;
0000136306;Vueling Airlines;Airbus A319;160;BCN;FCO;2021/11/20 17:03:48;2021/11/20 15:13:48;2021/11/20 15:13:48;2021/11/20 19:23:48;Laura Moore;Jane Williams;
0000136349;Alitalia;Boeing 767;280;FCO;ATH;2023/08/03 15:34:22;2023/08/03 17:34:22;2023/08/03 15:54:22;2023/08/03 20:24:22;David Johnson;;
0000136363;Scandinavian Airlines (SAS);Boeing 737;160;Dublin;OSL;2022/04/07 01:12:47;2022/04/07 02:12:47;2022/04/07 01:42:47;2022/04/07 04:02:47;Michael Smith;David Miller;Our flight route is well-planned to avoid turbulence.
0000136369;Lufthansa;Boeing 777;300;FRA;MAD;2022/04/16 16:36:41;2022/04/16 19:06:41;2022/04/16 16:51:41;25/05/2020;John Johnson;David Brown;
0000136381;Ryanair;Boeing 737;189;DUB;BCN;2023/07/12 04:53:58;2023/07/12 02:08:58;2023/07/12 02:08:58;2023/07/12 07:38:58;Sarah Brown;David Wilson;
0000136382;Alitalia;Boeing 767;280;FCO;ATH;2023/01/19 11:47:52;2023/01/19 13:47:52;2023/01/19 12:17:52;2023/01/19 16:37:52;David Johnson;;
0000136389;Aeroflot;Airbus A320;250;SVO;TXL;2021|04|07 00:44:03;2021/04/07 03:59:03;2021/04/07 00:44:03;2021/04/07 07:19:03;Jane Moore;Sarah Williams;
0000136396;KLM Royal Dutch Airlines;Airbus A330;250;AMS;Paris;2023/03/14 11:35:07;2023/03/14 14:00:07;2023/03/14 11:35:07;2023/03/14 16:55:07;John Moore;David Miller;
0000136402;Iberia;Airbus A321;220;Paris;LIS;2022/07/05 03:52:37;2022/07/05 05:07:37;2022/07/05 03:52:37;2022/07/05 06:22:37;Robert Miller;Sarah Davis;
0000136424;;Airbus A320;180;AMS;NCE;2022/12/12 10:56:45;2022/12/12 13:16:45;2022/12/12 10:56:45;2022/12/12 15:56:45;Laura Davis;Robert Davis;Smooth transition into cruising altitude.
0000136426;;Boeing 737;150;LHR;AMS;2023/03/22 02:37:22;2023/03/22 03:47:22;2023/03/22 02:52:22;2023/03/22 05:12:22;Robert Taylor;Sarah Smith;
0000136432;;Boeing 737;150;LHR;AMS;2023/01/03 03:32:29;2023/01/03 04:42:29;2023/01/03 04:17:29;2023/01/03 06:37:29;Robert Taylor;Sarah Smith;
0000136453;Aer Lingus;Airbus A320;180;DUB;Rome;2023/02/02 12:16:40;2023/02/02 15:16:40;2023/02/02 12:16:40;2023/02/02 18:16:40;William Williams;Olivia Johnson;
0000136454;Transavia;Airbus A320;180;AMS;NCE;2021/12/14 04:40:35;2021/12/14 07:00:35;2021/12/14 05:25:35;25/06/2019;Laura Davis;Robert Davis;
;Transavia;Airbus A320;180;AMS;NCE;2021/02/05 01:16:25;2021/02/05 03:36:25;2021/02/05 01:36:25;2021/02/05 06:16:25;Laura Davis;Robert Davis;
0000136478;Aer Lingus;Airbus A320;180;Budapest;LIS;2023/06/15 06:48:29;2023/06/15 09:48:29;2023/06/15 06:48:29;2023/06/15 13:18:29;William Williams;Olivia Johnson;
0000136482;Ryanair;Boeing 737;189;DUB;BCN;2021/03/01~05:30:37;2021/03/01 08:15:37;2021/03/01 05:45:37;2021/03/01 12:00:37;Sarah Brown;David Wilson;We have a strong commitment to on-time departures.
0000136509;Aeroflot;Airbus A320;250;SVO;TXL;;2022/09/15 21:12:35;2022/09/15 18:42:35;2022/09/16 01:17:35;Jane Moore;Sarah Williams;
0000136512;Austrian Airlines;Airbus A321;220;VIE;MUC;2021/11/16 18:46:12;2021/11/16 17:56:12;2021/11/16 18:01:12;2021/11/16 19:56:12;Michael Johnson;Robert Wilson;
0000136516;Ryanair;Boeing 737;189;DUB;TXL;2023/02/14 02:47:00;2023/02/14 04:47:00;2023/02/14 06:52:00;2023/02/14 02:52:00;Emily Davis;Sarah Williams;
0000136520;TAP Air Portugal;Airbus A320;200;LIS;MAD;2021/07/19 12:44:45;2021/07/19 11:34:45;2021/07/19 12:04:45;2021/07/19 14:24:45;Emily Wilson;Jane Smith;Our fuel consumption is on track with the flight plan.
0000136539;Austrian Airlines;Airbus A321;220;VIE;MUC;2022/11/08 12:32:22;2022/11/08 13:22:22;2022/11/08 14:57:22;2022/11/08 12:32:22;Michael Johnson;Robert Wilson;
0000136541;Ukraine International Airlines;;120;KBP;WAW;2021/05/16 04:29:14;2021/05/16 05:59:14;2021/05/16 04:44:14;2021/05/16 07:59:14;Emily Williams;Michael Smith;We're starting our descent into our destination.
0000136553;Austrian Airlines;Airbus A321;220;VIE;Zurich;2022/01/07 12:00:55;2022/01/07 12:50:55;2022/01/07 12:20:55;2022/01/07 14:20:55;Michael Johnson;Robert Wilson;Our company values safety above all else.
0000136562;;Boeing 737;150;OSL;CPH;2021/09/16 01:13:48;2021/09/16 02:13:48;2021/09/16 01:13:48;2021/09/16 03:13:48;William Moore;Laura Taylor;
0000136568;Swiss International Air Lines;Airbus A319;140;ZRH;MXP;;2021/09/18 06:34:33;2021/09/18 06:34:33;2021/09/18 08:04:33;Sarah Williams;John Davis;
0000136571;TAP Air Portugal;Airbus A320;200;LIS;MAD;2023/06/08 08:27:25;2023/06/08 09:37:25;2023/06/08 08:47:25;2023|06|08 11:07:25;Emily Wilson;Jane Smith;The flight crew is highly experienced and trained.
0000136573;Norwegian Air Shuttle;Boeing 737;150;Vienna;CPH;2022/08/19 11:48:13;2022/08/19 12:48:13;2022/08/19 12:03:13;2022/08/19 14:03:13;William Moore;Laura Taylor;We prioritize passenger comfort and safety.
0000136586;Alitalia;Boeing 767;280;FCO;ATH;2022/12/01 06:39:33;2022/12/01 08:39:33;2022/12/01 06:59:33;2022/12/01 10:59:33;;William Brown;
;Alitalia;Boeing 767;280;FCO;ATH;2021/07/05 07:16:25;2021/07/05 09:16:25;2021/07/05 07:16:25;2021/07/05 11:16:25;David Johnson;William Brown;
0000136600;;Airbus A320;180;DUB;LIS;2022/01/21 14:09:15;2022/01/21 17:09:15;2022/01/21 14:39:15;2022/01/21 20:39:15;William Williams;Olivia Johnson;
0000136636;EasyJet;Airbus A320;180;LHR;CDG;2022/01/18 00:10:13;2022/01/18 01:25:13;2022/01/18 00:10:13;2022/01/18 02:45:13;;Laura Smith;
;Ryanair;Boeing 737;189;DUB;BCN;2023/01/02 10:18:51;2023/01/02 13:03:51;2023/01/02 10:33:51;2023/01/02 16:03:51;Sarah Brown;David Wilson;
0000136644;KLM Royal Dutch Airlines;Airbus A330;250;AMS;VIE;2022/03/06 16:27:20;2022/03/06 18:52:20;2022/03/06 16:27:20;2022/03/06~21:47:20;John Moore;David Miller;Passengers seem comfortable and relaxed.
0000136658;Aer Lingus;Airbus A320;180;DUB;LIS;2021/07/19 07:35:56;2021/07/19 10:35:56;2021/07/19 07:35:56;2021/07/19 14:20:56;;Olivia Johnson;
0000136659;Aeroflot;Airbus A320;LFQ;SVO;TXL;2021/04/05 11:18:31;2021/04/05 14:33:31;2021/04/05 11:18:31;2021/04/05 18:03:31;Jane Moore;Sarah Williams;We have a rigorous maintenance schedule for our fleet.
0000136661;Turkish Airlines;Airbus A320;200;IST;PRG;19/07/2008;2021/04/17 06:54:45;2021/04/17 04:54:45;2021/04/17 09:54:45;Jane Miller;Laura Taylor;
0000136675;Vueling Airlines;Airbus A319;160;BCN;FCO;2023/06/07 04:03:38;2023/06/07 05:53:38;2023/06/07 04:03:38;2023/06/07 08:03:38;Laura Moore;;
0000136684;Air France;Airbus A321;220;CDG;FCO;2021/05/01 12:00:03;2021/05/01 10:15:03;2021/05/01 10:15:03;2021/05/01 13:45:03;Emily Johnson;Sarah Smith;We've reached our maximum altitude for this flight.
0000136686;;Boeing 737;189;DUB;TXL;2023/07/17 07:00:57;2023/07/17 09:00:57;2023/07/17 07:45:57;2023/07/17 11:50:57;Emily Davis;Sarah Williams;Passengers are enjoying the scenic views outside.
0000136688;Transavia;Airbus A320;180;Lisbon;NCE;2021/05/21 07:26:10;2021/05/21 09:46:10;2021/05/21 07:26:10;2021/05/21 12:51:10;Laura Davis;Robert Davis;Our maintenance team keeps the aircraft in top shape.
0000136706;Scandinavian Airlines (SAS);Boeing 737;160;CPH;OSL;2022/05/06 16:50:26;2022/05/06 15:50:26;2022/05/06 15:50:26;2022/05/06 18:10:26;Michael Smith;David Miller;
;Ryanair;Boeing 737;189;DUB;TXL;2022/04/18 14:57:18;2022/04/18 16:57:18;2022/04/18 15:02:18;2022/04/18 19:22:18;Emily Davis;Sarah Williams;Our flight crew communicates well and is cohesive.
0000136714;LOT Polish Airlines;Embraer E190;100;WAW;BUD;2022/12/11 03:14:07;2022/12/11 01:59:07;2022/12/11 01:59:07;2022/12/11 05:14:07;Sarah Smith;Robert Miller;
0000136715;Turkish Airlines;Airbus A320;200;Warsaw;PRG;2023/07/05 05:26:31;2023/07/05 07:56:31;2023/07/05 06:11:31;2023/07/05 11:56:31;Jane Miller;Laura Taylor;Ground staff is ready to assist with the aircraft's arrival.
0000136735;Austrian Airlines;Airbus A321;220;VIE;MUC;;2023/04/03 18:14:49;2023/04/03 17:54:49;2023/04/03 20:19:49;Michael Johnson;Robert Wilson;
0000136743;;Boeing 737;189;DUB;BCN;2023/05/04 02:49:43;2023/05/04 05:34:43;2023/05/04 02:49:43;2023/05/04 08:19:43;Sarah Brown;David Wilson;We maintain high standards for cleanliness on board.
0000136745;Swiss International Air Lines;Airbus A319;140;ZRH;MXP;2021/01/13 17:47:28;2021/01/13 18:32:28;2021/01/13 18:07:28;2021/01/13 19:52:28;Sarah Williams;;
0000136749;KLM Royal Dutch Airlines;;250;AMS;VIE;2023/06/17 10:19:00;2023/06/17 12:44:00;2023/06/17 11:04:00;2023/06/17 16:39:00;John Moore;David Miller;
0000136764;Swiss International Air Lines;Airbus A319;140;ZRH;MXP;2021/07/20 17:12:16;2021/07/20 16:27:16;2021/07/20 16:27:16;2021/07/20 18:42:16;Sarah Williams;John Davis;
0000136767;Norwegian Air Shuttle;Boeing 737;150;OSL;CPH;2023/01/01 05:47:59;2023/01/01 06:47:59;2023/01/01 06:17:59;2023/01/01 08:17:59;William Moore;;
0000136768;KLM Royal Dutch Airlines;Airbus A330;250;AMS;VIE;2023/05/21 05:15:15;2023/05/21 02:50:15;2023/05/21 03:10:15;2023/05/21 08:05:15;John Moore;David Miller;
0000136770;Aer Lingus;;180;DUB;LIS;2021/06/19 08:07:27;2021/06/19 11:07:27;2021/06/19 08:12:27;2021/06/19 14:12:27;William Williams;Olivia Johnson;
0000136772;LOT Polish Airlines;Embraer E190;100;WAW;BUD;2023/07/06 07:03:05;2023/07/06 08:18:05;2023/07/06 07:23:05;2023/07/06 09:53:05;;Robert Miller;The weather conditions are ideal for landing.
0000136774;EasyJet;Airbus A320;180;LHR;CDG;2022/07/16 01:59:08;2022/07/16 03:14:08;2022/07/16 05:14:08;2022/07/16 02:44:08;Robert Miller;Laura Smith;Passengers seem comfortable and relaxed.
0000136777;LOT Polish Airlines;Embraer E190;100;Vienna;BUD;2021/01/09 17:22:29;2021/01/09 18:37:29;2021/01/09 17:37:29;2021/01/09 20:37:29;Sarah Smith;Robert Miller;
0000136802;Austrian Airlines;Airbus A321;220;VIE;MUC;2021/10/14 07:30:58;2021/10/14 08:20:58;2021/10/14 07:30:58;2021/10/14 09:40:58;Michael Johnson;;The cockpit crew is constantly monitoring systems.
0000136819;KLM Royal Dutch Airlines;Airbus A330;250;AMS;VIE;2021/09/07 00:16:46;2021/09/07 02:41:46;2021/09/07 00:36:46;2021/09/07 05:41:46;;David Miller;
0000136822;KLM Royal Dutch Airlines;Airbus A330;250;AMS;VIE;2022/01/22 05:20:03;2022/01/22 07:45:03;2022/01/22 05:40:03;2022/01/22 11:00:03;;David Miller;
0000136825;Transavia;Airbus A320;180;Warsaw;NCE;2022/04/21 13:05:00;2022/04/21 15:25:00;2022/04/21 13:20:00;2022/04/21 18:00:00;Laura Davis;Robert Davis;
0000136847;Ryanair;Boeing 737;FKE;DUB;TXL;2023/06/13 09:26:39;2023/06/13 11:26:39;2023/06/13 09:26:39;2023/06/13 13:26:39;Emily Davis;Sarah Williams;
0000136857;Aeroflot;Airbus A320;250;SVO;TXL;2022/04/05 04:49:52;2022/04/05 08:04:52;2022/04/05 11:34:52;2022/04/05 04:49:52;Jane Moore;Sarah Williams;
0000136860;Vueling Airlines;Airbus A319;160;BCN;FCO;2023/01/20 09:01:42;2023/01/20 10:51:42;2023/01/20 09:06:42;2023/01/20 12:46:42;Laura Moore;;
0000136874;KLM Royal Dutch Airlines;Airbus A330;250;AMS;Vie;2022/04/22 11:27:57;2022/04/22 13:52:57;2022/04/22 11:27:57;03/10/2022;John Moore;David Miller;
0000136879;KLM Royal Dutch Airlines;Airbus A330;L;AMS;vIe;2022/05/01 15:16:10;2022/05/01 17:41:10;2022/05/01 15:36:10;2022/05/01 20:26:10;John Moore;David Miller;
0000136915;Ryanair;Boeing 737;189;Budapest;TXL;2021/05/15 14:58:05;2021/05/15 16:58:05;2021/05/15 15:43:05;2021/05/15 20:03:05;Emily Davis;Sarah Williams;
0000136929;;Embraer E190;100;WAW;BUD;2022/07/22 02:47:51;2022/07/22 04:02:51;2022/07/22 03:17:51;2022/07/22 06:02:51;Sarah Smith;Robert Miller;We have a strong commitment to on-time departures.
;TAP Air Portugal;Airbus A320;200;LIS;MAD;2022/12/20 14:37:47;2022/12/20 15:47:47;2022/12/20 14:37:47;2022/12/20 16:57:47;Emily Wilson;Jane Smith;Our company values safety above all else.
0000136944;Air France;Airbus A321;N;CDG;FCO;2021/04/17 11:03:33;2021/04/17 12:48:33;2021/04/17 11:33:33;2021/04/17 15:18:33;Emily Johnson;Sarah Smith;
0000136976;Austrian Airlines;Airbus A321;220;VIE;MUc;2021/06/13 03:14:27;2021/06/13 04:04:27;2021/06/13 03:14:27;2021/06/13 05:24:27;Michael Johnson;;Smooth transition into cruising altitude.
0000136979;Aeroflot;Airbus A320;250;SVO;TXL;2021/10/05~04:16:07;2021/10/05 07:31:07;2021/10/05 04:16:07;2021/10/05 11:16:07;Jane Moore;Sarah Williams;
0000136988;Air France;Airbus A321;NYW;CDG;FCO;2023/04/21 15:30:19;2023/04/21 17:15:19;2023/04/21 15:30:19;2023/04/21 19:30:19;Emily Johnson;Sarah Smith;
0000136990;EasyJet;Airbus A320;180;LHR;CDG;2022/01/07 08:39:39;2022/01/07 07:24:39;2022/01/07 07:44:39;2022/01/07 10:14:39;Robert Miller;Laura Smith;
0000137017;Swiss International Air Lines;;140;ZRH;MXP;2023/02/03 03:07:35;2023/02/03 03:52:35;2023/02/03 03:07:35;2023/02/03 04:42:35;Sarah Williams;John Davis;
0000137021;Ryanair;;189;DUB;TXL;2022/04/03 14:57:19;2022/04/03 16:57:19;2022/04/03 14:57:19;2022/04/03 18:57:19;Emily Davis;Sarah Williams;
0000137023;Scandinavian Airlines (SAS);Boeing 737;160;ARN;HEL;2021/12/20 16:52:08;2021/12/20 15:42:08;2021/12/20 15:42:08;2021/12/20 18:07:08;Jane Smith;Sarah Johnson;We have a rigorous maintenance schedule for our fleet.
0000137037;Norwegian Air Shuttle;Boeing 737;150;OSL;CPH;2021/11/08 07:50:21;2021/11/08 08:50:21;2021/11/08 07:55:21;2021/11/08 10:10:21;;Laura Taylor;
0000137091;Ryanair;Boeing 737;189;Budapest;TXL;2022/08/03 15:06:57;2022/08/03 17:06:57;2022/08/03 15:06:57;2022/08/03 19:11:57;Emily Davis;Sarah Williams;Our fuel consumption is on track with the flight plan.
0000137099;KLM Royal Dutch Airlines;Airbus A330;250;AMS;VIE;2022|12|02 09:49:22;2022/12/02 12:14:22;2022/12/02 10:34:22;2022/12/02 15:29:22;John Moore;David Miller;
0000137101;British Airways;Boeing 737;150;LHR;AMS;2022/03/13 07:05:18;2022/03/13 08:15:18;2022/03/13 07:05:18;2022/03/13 09:45:18;Robert Taylor;;
0000137111;Iberia;Airbus A321;220;London;LIS;2021/01/15 05:38:24;2021/01/15 06:53:24;2021/01/15 06:23:24;2021/01/15 09:38:24;Robert Miller;Sarah Davis;
0000137115;Swiss International Air Lines;Airbus A319;J;ZRH;MXP;2022/02/15 03:17:12;2022/02/15 04:02:12;2022/02/15 04:02:12;2022/02/15 06:02:12;Sarah Williams;John Davis;
0000137118;Ryanair;Boeing 737;189;DUB;BCN;2021/08/10 07:12:39;2021/08/10 09:57:39;2021/08/10 07:12:39;2021/08/10~12:42:39;Sarah Brown;David Wilson;
0000137132;Swiss International Air Lines;;140;ZRH;MXP;2021/07/13 04:20:41;2021/07/13 05:05:41;2021/07/13 04:40:41;2021/07/13 06:40:41;Sarah Williams;John Davis;
0000137135;Ryanair;Boeing 737;ODC;DUB;BCN;2023/03/01 04:06:18;2023/03/01 06:51:18;2023/03/01 04:06:18;2023/03/01 09:51:18;Sarah Brown;David Wilson;Our flight route is well-planned to avoid turbulence.
0000137137;LOT Polish Airlines;Embraer E190;100;WAW;Warsaw;2022/06/14 16:23:17;2022/06/14 17:38:17;2022/06/14 17:08:17;2022/06/14 20:08:17;Sarah Smith;Robert Miller;
0000137146;;Boeing 737;189;DUB;BCN;2022/07/21 04:18:34;2022/07/21 07:03:34;2022/07/21 04:38:34;2022/07/21 10:23:34;Sarah Brown;David Wilson;
0000137149;Swiss International Air Lines;Airbus A319;140;ZRH;mXp;2023/07/08 01:07:10;2023/07/08 00:22:10;2023/07/08 00:22:10;2023/07/08 02:37:10;Sarah Williams;John Davis;
0000137150;Turkish Airlines;Airbus A320;200;IST;PRG;2023/02/10 11:20:10;2023/02/10 13:50:10;2023/02/10 11:20:10;2023/02/10 16:20:10;Jane Miller;;
;Austrian Airlines;Airbus A321;220;VIE;MUC;2022/03/18 09:00:12;2022/03/18 09:50:12;2022/03/18 09:00:12;2022/03/18 11:25:12;Michael Johnson;Robert Wilson;Thank you for choosing our airline for your journey.
0000137168;;Boeing 737;160;CPH;OSL;2022/12/07 10:52:33;2022/12/07 11:52:33;2022/12/07 11:07:33;2022/12/07 13:52:33;Michael Smith;David Miller;
0000137188;Swiss International Air Lines;Airbus A319;140;ZRH;MXP;2022/11/08 14:04:15;2022/11/08 14:49:15;2022/11/08 16:04:15;2022/11/08 14:34:15;Sarah Williams;John Davis;
;KLM Royal Dutch Airlines;Airbus A330;250;AMS;VIE;2021/03/19 06:40:44;2021/03/19 09:05:44;2021/03/19 06:55:44;2021/03/19 12:15:44;John Moore;David Miller;
0000137207;Norwegian Air Shuttle;Boeing 737;150;OSL;CPH;2022/05/04 07:07:30;2022/05/04 08:07:30;2022/05/04 07:22:30;2022/05/04 09:52:30;William Moore;;
0000137209;;Boeing 737;150;OSL;CPH;2022/04/08 06:47:26;2022/04/08 07:47:26;2022/04/08 07:32:26;2022/04/08 09:32:26;William Moore;Laura Taylor;
0000137227;Norwegian Air Shuttle;Boeing 737;EMH;OSL;CPH;2021/07/09 16:01:59;2021/07/09 17:01:59;2021/07/09 16:46:59;2021/07/09 18:51:59;William Moore;Laura Taylor;
